id,text,withheld
1470070069887586307,RT @Madisontx76: I'm curious as to how many millions of dollars have been funneled into climate change over the years and what progress do…,
1470070066465193994,"RT @chidambara09: https://t.co/C5uC5FKlOb 

#dataSciENtist #DigiTAL
#CX #iOT #FRENCHtech
#WOMEN #fashionTech #eHealth #insurTech
#DataScien…",
1470070063990509570,"RT @POTUS: Lowering the costs of child care, elder care, housing, health care, prescription drugs — and meeting the moment on climate chang…",
1470070063956836352,RT @ClimateReality: Sudden wildfires like these are a result of natural weather patterns being disrupted by human-caused climate change. We…,
1470070063399157768,RT @tomaskenn: South Florida Republicans @RepMariaSalazar and @RepCarlos voted no on infrastructure funding to deal with climate change des…,
1470070062165815296,"RT @Pogue: Last call! Buy any Pogue book as a holiday gift (""How to Prepare for Climate Change,” for example, or my “Abby Carnelia” novel f…",
1470070060945481731,"RT @ElectionWiz: PARIS - Installation of a Christmas tree by local residents in front of the 12th town hall, which refused to install one b…",
1470070058420477952,"RT @PeterSweden7: When it gets warmer it is called global warming.

When it gets colder it is called climate change.",
1470070056189050887,"RT @notSimon961: Heart attacks are caused by:
1. Skipping breakfast
2. Not breathing
3. Lockdown stress
4. Lockdown diet
5. Climate change…",
1470070055635501065,RT @ColDrMinakshiCK: Climate change is altering the face of our planet.We have to limit warming to 1.5°C &amp; mitigate the  risks posed by dro…,
1470070054268342272,"RT @POTUS: Lowering the costs of child care, elder care, housing, health care, prescription drugs — and meeting the moment on climate chang…",
1470070053143863297,"RT @timolarch: Some people getting excited about the conclusion of the formula 1 championship..

Really? Abu Dhabi, F1 grand prix.. in a f*…",
1470070052821078016,"RT @RealPatriot56: Joe Biden says we have $2 gas, said a hurricane ravaged Mayfield Kentucky because of climate change, and that America is…",
1470070045350842368,RT @GasPriceWizard: 68% of the world’s cobalt is from the Congo in mines that have no pollution controls and employ children who die from h…,
1470070044172374026,"RT @chidambara09: https://t.co/C5uC5FKlOb 

#dataSciENtist #DigiTAL
#CX #iOT #FRENCHtech
#WOMEN #fashionTech #eHealth #insurTech
#DataScien…",
1470070043547357184,RT @SenWhitehouse: Dark money groups have empowered the far-right to reshape our judiciary in secret. Is it any surprise that the same orgs…,
1470070042855297026,"RT @TheLaurenChen: More reports of increased stillbirths...

Must be all that climate change.",
1470070041685147651,RT @disco_socialist: trying to explain to liberals that it's the most vulnerable &amp; marginalized communities who suffer the most during thes…,
1470070040506548224,RT @thebradfordfile: The same people who can't fix the supply chain claim they can alter global climate.,
1470070038803533826,RT @TFL1728: Here's where Davos' moronic Climate Change meets reality.  This is a classic example of backdooring inflation and 'leveling th…,
1470070035163103237,"RT @bergerbell: At some point we need to acknowledge that defending even the most absurd, anti-scientific restrictions (here: masks require…",
1470070030096388100,RT @JesseKellyDC: Your military is painted rust. People do not get how bad it is and how bad it’s getting. China and Russia are making sure…,
1470070027630092288,"@MattWalshBlog The climate has been changing for 4 1/2 billion years. And flipping between hot and cold is cyclical, every 11k yrs on average. We’re overdue for an Ice Age, If mankind is causing climate change, then it’s protecting us from the next Ice Age

https://t.co/WxoGRjvMxr…",
1470070025092575233,RT @tomaskenn: South Florida Republicans @RepMariaSalazar and @RepCarlos voted no on infrastructure funding to deal with climate change des…,
1470070021665828868,RT @1jerryray: I decided to watch some of the Sunday morning news shows. So far I've learned that climate change is to be blamed for everyt…,
1470070016095707148,"RT @PeterSweden7: When it gets warmer it is called global warming.

When it gets colder it is called climate change.",
1470070015848325128,"RT @UN: To address the climate crisis, we need to decrease our use of oil, coal &amp; gas.

Phasing out fossil fuels will improve our health &amp;…",
1470070014216740871,"RT @a_standal: @CAgovernor Wait.

Wait.

Wait. 

Could we please also sue the fossil fuel industry for climate hell?
https://t.co/f0lgygZcy…",
1470070010295037955,"RT @EthosLifestyle: It seems we don't give a shit, cause we have been warned for more than 60 years!

https://t.co/6yG2YzlaYW #climatechang…",
1470070007669444612,RT @SenWhitehouse: Dark money groups have empowered the far-right to reshape our judiciary in secret. Is it any surprise that the same orgs…,
1470070007275130889,"@SaMcDuff No Although I've never really watched it
I just feel too much like Emperor Nero, ""fiddling whilst Rome burns"", watching F1 in sight of a CLIMATE CRISIS
There is little with the carbon footprint of an F1 event but I know some of its tech may help the fight against climate change?",
1470070007237201930,RT @blairpalese: This is #extremeweather. This is #climate change.,
1470070004368433159,"RT @POTUS: Lowering the costs of child care, elder care, housing, health care, prescription drugs — and meeting the moment on climate chang…",
1470070004192321538,"RT @tomkimmerer: The climate crisis has to be addressed at the national and political level, but consumer choice plays a role. One thing we…",
1470069999763079178,RT @mattmurphyshow: Just garbage. https://t.co/PC7tiAPXkf,
1470069992049688576,RT @thebradfordfile: The same people who can't fix the supply chain claim they can alter global climate.,
1470069989617147904,@politic_talks Good. There IS CLIMATE CHANGE!,
1470069989109547008,"RT @POTUS: Lowering the costs of child care, elder care, housing, health care, prescription drugs — and meeting the moment on climate chang…",
1470069987859701776,"Eerie atmosphere, horrific monsters, imposing architecture, random peals of unmotivated laughter, a general climate of insanity, despair and malaise… how can it be that the Jim Carrey Christmas Carol captures the spirit of a Dark Souls game better than any other movie I’ve seen?",
1470069985468891144,RT @SenWhitehouse: Dark money groups have empowered the far-right to reshape our judiciary in secret. Is it any surprise that the same orgs…,
1470069984009375759,"RT @leiane1: 🎁#NFTGiveaway🎁

• SeeNoEvilMonkeyArt #NFT

They focus on all global grievances such as climate change and the oppression of mi…",
1470069983149379592,"RT @ClimateHuman: Everyone, I am begging you: Every time you learn of a new climate-related disaster, please recognize that it will get wor…",
1470069982981668875,DJ Skyler Meany - Merl Fagan - Connection Between Food Waste and Climate Change (Guest 1.004),
1470069982465773581,"INDIA: #ClimateChange will impact water cycle, food security: Minister https://t.co/J8xHHQHhlR",
1470069982319026180,RT @ClimateDepot: Biden on tornadoes: ‘We all know everything is more intense when the climate is warming’ – Reality Check: Big tornadoes d…,
1470069977747124225,RT @SenCapito: It’s incredibly telling that the first line in Democrats' HOMELAND SECURITY funding bill talks about climate change and not…,
1470069977122283529,"RT @cityofkingston: Join us, won't you? 
Tickets for the 2022 Climate Change Symposium are now available. Supplies limited! 🎟️ RSVP at http…",
1470069976279097358,"RT @mtgreenee: There is no amount of taxes and government policies that will stop tornadoes.

The climate just changes.

It’s been changing…",
1470069974312046592,"@cheaperthanego @DavidBogle20 @ayjayceee @gavinagain @guyverhofstadt 2. There must be UBI and rationing before a managed reduction in most economic activity. And there also needs to be a big increase in policing etc in anticipation of trouble. Yes, democracy will be on the line but the public need to get real about what the Climate Emergency is.",
1470069970574925834,"What a hypocrite disgrace.

#FJB 
#LetsGoBrandon 

Biden uses tornado tragedy to push climate agenda, suggests storms are ‘consequence of the warming’ https://t.co/i8LKP6yE3r #FoxNews",
1470069966447726602,RT @stephgracela: Scalise and Higgins districts among top 10 nationally for critical infrastructure at risk of flooding. And yet they vote…,
1470069965701013508,"RT @POTUS: Lowering the costs of child care, elder care, housing, health care, prescription drugs — and meeting the moment on climate chang…",
1470069965445529602,"RT @POTUS: Lowering the costs of child care, elder care, housing, health care, prescription drugs — and meeting the moment on climate chang…",
1470069956163346438,"RT @notSimon961: Heart attacks are caused by:
1. Skipping breakfast
2. Not breathing
3. Lockdown stress
4. Lockdown diet
5. Climate change…",
